URL,Location,Data
"https://www.glassdoor.com/job-listing/backend-developer-rapid-it-JV_KO0,17_KE18,26.htm?jl=1008920819876",Arkansas,"backend developer understand business requirements and identify APIs required to accomplish them work with other teams to go over APIs and make changes integrate APIs with third party systems develop graph ql queries in orchestration layer to be consumed by UI    Required Skills : Java  Notes :  Selling points for candidate :  Project Verification Info :The information provided below is for Apex Systems AV use only and is not to be distributed publicly, or to any third party. Any distribution of the below information will result in corrective action from Apex Systems Vendor Management. MSA: Blanket Approval Received Client Letter: Will Provide  Candidate must be your W2 Employee :Yes  Exclusive to Apex :No  Face to face interview required :No  Candidate must be local :No  Candidate must be authorized to work without sponsorship ::No  Interview times set : :No  Type of project :Development/Engineering  Master Job Title :Dev: Java  Branch Code :BentonvilleShow more Report"
"https://www.glassdoor.com/job-listing/software-engineer-in-test-ii-rocket-software-JV_KO0,28_KE29,44.htm?jl=1008880283111",Arkansas,"It's fun to work in a company where people truly BELIEVE in what they're doing! Job Description Summary: The Software Engineer in Test-II (SDET) keeps a keen eye on customer commitments and work collaboratively with engineering counterparts to meet customer commitments. The individual must build productive working relationships and collaborate with cross-functional teams to meet customer quality specifications. The Software Engineer in Test is responsible for the design, implementation, and documentation of code automation. The individual works on problem analysis and exercises judgment based on situations and data. Position Reports to: Manager, Software Engineer Job Overview: The Software Engineer in Test-II (SDET) keeps a keen eye on customer commitments and work collaboratively with engineering counterparts to meet customer commitments. The individual must build productive working relationships and collaborate with cross-functional teams to meet customer quality specifications. The Software Engineer in Test is responsible for the design, implementation, and documentation of code automation. The individual works on problem analysis and exercises judgment based on situations and data. Essential Duties and Responsibilities: Validates self-assigned software products using systematic tests to develop, apply, and maintain quality standards while working in the agile team Responsible for automating and maintaining multiple features or modules Observes and records defects in software products while analyzing failures through automated or semi-automated test execution Prove coverage analysis and proactively adjust testing to improve test coverage Ensures quality integration into all aspects of software development, data acquisition, and processing Ensures quality integration into all aspects of software development, data acquisition, and processing Works under limited direction of a manager and/or team lead to implement software enhancements, correct defects and/or create new products Learn and follow established QA processes and procedures with little supervision Documents and communicates on technical topics Proficient in programming (languages and engineering processes) Understands hardware and software systems Big Picture Thinking. Keeps the success of the product in mind while focusing on the details of an assigned features or components Ensures quality integration into all aspects of software development, data acquisition, and processing Identifies issues and ask customer-centric questions to more advance team members to catalyze solutions development Works well in a team. Team-oriented, collaborative, accountable, dependable. Required Qualifications: Experience in Design using good Object-Oriented programming practices and Design Patterns Experience with test automation frameworks Demonstrated competence in automation using scripting or other languages The ability to review and understand/interpret product code and logs Ability to build test environments for functional, system, and stress testing. Experience with problem tracking systems and test case management systems Ability to communicate within a team environment, working with development engineers in resolution of simple problems Self-directed learning of the application subject matter Independent Thinker. Not influenced by what it is supposed to do or the interpretation of others Preferred Qualifications: Experience with test automation frameworks Understands technologies and products used at Rocket. Understands, at a high level, the problems Rocket helps customers solve. Education: Bachelor’s degree in computer science or Information Technology Travel Requirements: 0-10% Job Family Group: Engineering Job Family: Software & Quality Assurance Engineering Job Profile Name: Software Engineer in Test II Employee Type: Individual Contributor Job Level: P2 (Developing) The base salary range for this role is $81,167.00 - $101,458.75 /year. Exact compensation may vary based on skills, experience, and location. . What Rocket Software can offer you in USA: Extensive paid time off programs (paid holidays, sick, and unlimited vacation time) Healthcare coverage options to fit you (and your family’s) needs Retirement savings, with matching contributions by Rocket Software Life and disability coverage Leadership and skills training opportunities Two paid work days for off-site training Rocket Software Inc. is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. Rocket Software Inc. is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Rocket is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please call: 781-577-4321 or send an email to people@rocketsoftware.com. We will make a determination on your request for reasonable accommodation on a case-by-case basis. #LI-Remote If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more Report"
"https://www.glassdoor.com/job-listing/playbook-automation-software-engineer-ennsee-technologies-JV_KO0,37_KE38,57.htm?jl=1008931242898",Arkansas,"Title: Playbook Automation Software EngineerLocation:- Bentonville – AR (Onsite)Type of Position: Full- Time Permanent RoleNote:- We need a local resource who can be onsite. Look for People who is having Playbook Automation experience and willing to work on Oneclick.Roles and ResponsibilitiesBuild Choasmart and oneclick playbooks to automate failover.Build and validate DR test Kit according to WM standards.Co-ordinate activities leading up to and including the test.Execute the test plan using the automation scripts in Oneclick.Collect artifacts.Manage postmortem.Required Skills/Qualifications:*Must have skills:Good experience on Playbook Automation (Automation experience with other tools are also open)Experience with oneclick/chaosmart preferred.Preferably Golang experienceJob Type: Full-timePay: $78,747.24 - $94,835.39 per yearBenefits:401(k)Dental insuranceHealth insurancePaid time offSchedule:Monday to FridayAbility to commute/relocate:Bentonville, AR 72712: Reliably commute or planning to relocate before starting work (Required)Experience:REST: 1 year (Preferred)Java: 1 year (Preferred)Playbook Automation: 6 years (Required)oneclick: 4 years (Required)chaosmart: 4 years (Required)Golang: 4 years (Required)Willingness to travel:100% (Required)Work Location: In personShow more Report"
"https://www.glassdoor.com/job-listing/software-engineer-supplypike-JV_KO0,17_KE18,28.htm?jl=1008699184963",Arkansas,"About the Team We are passionate about building software products that solves important customer pain points in the supply chain industry. Our product squads consisting of product managers, software engineers, UX designers, and QA engineers work together to set their own roadmap, revenue goals, and feature timelines     Our engineering teams have autonomy over their tech stack and architecture decisions while taking advantage of shared infrastructure, monitoring, and UI frameworks to facilitate This Software Engineer will be part of the Engineering org, reporting to the Director of Engineering. About the Role You will join a small application development team which typically consist of a product manager, UX designer, QA, and 2-4 software engineers. You will participate in our agile software development process to brainstorm and build amazing products that are highly desirable by our customers. You are somebody who loves coding, has a good grasp of computer science concepts, and is eager to learn new skills while contributing to a fast moving company. Some of the technologies that are used can be found here: stackshare.io/supplypike/supplypike  This a hybrid role, with an expectation to visit our beautiful Rogers office at least 1-2 per week for collaborative activities. Key Responsibilities You will participate in all stages of the application development process from conception through release, including: Collaborate with product management, UX designers, other engineers, and stakeholders to define problems, set goals, and engineer product features. Write frontend and backend code to develop new features from start to finish, which includes system design, development, testing, deploying, and monitoring. Build high-quality software while paying particular attention to user experience, maintainability, scalability, and performance. Minimize customer-facing outages by debugging, troubleshooting, and fixing complex production issues quickly. Continuously improve SupplyPike’s engineering standards by contributing to code reviews, architecture reviews, and knowledge base. Skills Knowledge and Expertise B.S or M.S in Computer Science or equivalent work experience Strong knowledge of data structures, algorithms, and software design patterns. Experience in software development in a cloud environment. Strong work ethic and ability to flourish with minimal guidance. Bonus: React, JavaScript with TypeScript, Node.js, PostgreSQL, MongoDB, Elasticsearch, Kubernetes. Culture Code SupplyPike Culture (more here) SupplyPike is Great Place To Work™ certified and is recognized as Arkansas’ Best Places To Work. We pride ourselves on creating an open, transparent, and collaborative work environment. The SupplyPike company pillars are: Intellectual Curiosity: We advocate for our employees to explore new concepts, enhance their knowledge, and better themselves. Collaboration: We encourage cross-team collaboration and interdisciplinary skills. Lean & Agile: We embrace the concept of fast iterative development. Intellectual Integrity: Our work culture is all about ownership and agency where we can reflect upon mistakes and learn from them. Empathy: We strive for a welcoming and considerate environment where we take a “no blame” approach. Play: We set aside time for social clubs, events, team outings, and lunches. About SupplyPike SupplyPike is on a mission to change the lives of suppliers by giving them amazing tools to change the way they work. But that won’t happen without awesome people like you joining our team!   Founded in Fayetteville, Ark. in 2018, SupplyPike is a diverse group of smart, caring, and driven people that want to make a dent in the world. We strive to treat each other as human beings, and that means creating an inclusive environment where everyone can be themselves and freely contribute ideas, express dissent, and share experiences that will help us grow as people and as a company.  About Northwest Arkansas Beautiful NWA, nestled in the lush Ozark Mountains, consistently ranks in the Top 5 U.S. News best places to live in the U.S (2021, 2020, 2019) for its quality of life and cost of living and the Top 10 in job growth (Forbes). In addition to being the home to two Fortune 100 and three Fortune 500 companies, Northwest Arkansas also has a strong entrepreneurial community with a growing number of startup companies. Department Engineering Employment Type Full Time Location Rogers. Arkansas Workplace type Hybrid Reporting To Director of EngineeringShow more Report"
"https://www.glassdoor.com/job-listing/software-engineer-ii-rocket-software-JV_KO0,20_KE21,36.htm?jl=1008916131753",Arkansas,"It's fun to work in a company where people truly BELIEVE in what they're doing! Job Description Summary: The Software Engineer-II designs, develops, troubleshoots, and debugs software programs for software enhancements and new products. Develops software tools including operating systems, compilers, routers, networks, utilities, databases, and Internet-related tools. Determines software’s compatibility with hardware and/or influences software's design in relation to hardware. Position Reports to: Manager, Software Engineering Job Overview: The Software Engineer-II designs, develops, troubleshoots, and debugs software programs for software enhancements and new products. Develops software tools including operating systems, compilers, routers, networks, utilities, databases, and Internet-related tools. Determines software’s compatibility with hardware and/or influences software's design in relation to hardware. Essential Duties and Responsibilities: Understand end-user requirements. Write commercial/enterprise-grade software. Provide input on designs for software enhancements and new products. Ability to identify the presence of code problems & bring to attention to senior engineers for resolution. Document and communicate on technical topics without direction. Seek to shadow other Engineers; working to debug customer issues. Work under limited direction of a manager and/or team lead to implement software enhancements, correct defects, and/or create new products. Understand hardware and software systems. Proficient at programming while working in a team. Works well in a team. Team-oriented, collaborative, accountable, dependable. Self-directed learning of the application subject matter Exercises curiosity Required Qualifications: Minimum of 2+ years of software engineering experience Proven track record of software development in the real world Proficient in one or more programming languages Preferred Qualifications: Can-do attitude Curious and asks ""why"" Education: Bachelor's degree or equivalent. Travel Requirements:  0 - 10% Job Family Group: Engineering Job Family: Software & Quality Assurance Engineering Job Profile Name: Software Engineer P2 Employee Type: Individual Contributor Job Level: P2 (Developing) The base salary range for this role is $81,167.00 - $101,458.75 /year. Exact compensation may vary based on skills, experience, and location. . What Rocket Software can offer you in USA: Extensive paid time off programs (paid holidays, sick, and unlimited vacation time) Healthcare coverage options to fit you (and your family’s) needs Retirement savings, with matching contributions by Rocket Software Life and disability coverage Leadership and skills training opportunities Two paid work days for off-site training Rocket Software Inc. is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. Rocket Software Inc. is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Rocket is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please call: 781-577-4321 or send an email to people@rocketsoftware.com. We will make a determination on your request for reasonable accommodation on a case-by-case basis. #LI-Remote If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more Report"
"https://www.glassdoor.com/job-listing/software-developer-federal-soft-systems-JV_KO0,18_KE19,39.htm?jl=1008920068393",Arkansas,"Duties: Responsible for supporting the development and implementation of Back end and Front end Web Applications and user interfaces; perform tasks using complex technologies including Java, Spring Framework, Junit, REST Web Services, jQuery, JavaScript, TypeScript, AngularJS, React JS, HTML5, CSS3, Nodejs, AWS, Jenkins, SDLC, Jira, Bitbucket and GitHub; produce effective, highly reusable, and maintainable software application designs by using best practices, design patterns, and Agile methodology; lead the resolution of critical problems within limited time constraints; analyze requirements effectively, anticipate project risks, and derive an accurate scope based on all information; communicate with all project stakeholders on a regular basis; and participate, contribute and lead code reviews to support various enterprise architectural decisions. Location: Bentonville, AR, and multiple undetermined worksites throughout the U.S.; Salary: $94,000 per year. Minimum Qualifications: Education: Education: Masters – Computer Science, Computer Engineering, Electrical Engineering, Digital Sciences, or in a related field of study (will accept equivalent foreign degree); Training: None; Experience: One (1) year in the position above, as a Software Engineer, as a Senior Software Engineer, as a Full Stack Developer, as a Data Analyst, or in a related occupation; Other Requirements: Must have one (1) year use of all the following: Java, AWS, JavaScript, TypeScript, Jenkins, Spring Framework, REST Web Services, Junit, React JS, SDLC, GitHub and Jira. Will also accept any suitable combination of education, training, and/or experience. Employer Contact: Sarika Batte Technical Manager Federal Soft Systems, Inc. 3101 SW I St., Suite #31 Bentonville, AR 72712Show more Report"
"https://www.glassdoor.com/job-listing/software-developer-invincible-tech-systems-JV_KO0,18_KE19,42.htm?jl=1008873261431",Arkansas,"Employer: Invincible Tech Systems, Inc. Position: Software Developer (Job Code: 1022) Duties: Responsible for providing support for the design, development and implementation of Front end, Back end, Mobile, Financial, all-encompassing Web Applications; perform tasks using technologies including Java/J2EE, Spring Boot, Junit, GIT, JIRA, Jenkins, RESTful Web Services, SQL, JDBC, Spring Framework, JSON, Angular JS, HTML5, CSS3, JavaScript, React JS, Redux, jQuery, React JS, AJAX, XML, Bootstrap, and SDLC; produce effective, reusable, and maintainable software application designs using Design Patterns, Agile methodology and OOAD methodology; provide assistance with the resolution of application problems within limited time constraints; analyze requirements effectively; develop Restful and SOAP Services to transfer files and to produce/customize JSON and XML data between different applications; implement monthly deployments to maintain content update changes to the application; perform daily build jobs for code changes; implement different kinds of performance test types in applications to make sure volume and service loads can be maintained; develop and implement different queries within applications; communicate with all project stakeholders on a regular basis; and participate in code reviews to support various enterprise architectural decisions. Location:Bentonville, AR and multiple undetermined worksites throughout the U.S Salary: $82,000 per year. Minimum Qualifications:  Education: Masters - Computer Science, Computer Engineering, Electrical Engineering, Information Technology Management, or in a related field of study (will accept equivalent foreign degree). Training: None; Experience: One (1) year in the position above, as a Software Engineer, as a Full Stack Developer, as a Java Developer, or in a related occupation. Other Requirements: Experience must include one (1) year use of all the following: HTML5, CSS3, JavaScript, Angular JS, React JS, SQL, Spring Boot, Java/J2EE, RESTful Web Services, Jenkins, Bootstrap, and GIT.  Will also accept any suitable combination of education, training and/or experience. Employer Contact: Madhuri Katta Operations Manager Invincible Tech Systems, Inc. 1803 SW Regional Airport Blvd., Suite #3 Bentonville, AR 72712Show more Report"
"https://www.glassdoor.com/job-listing/aoc-jr-software-developer-arkansas-judiciary-JV_KO0,25_KE26,44.htm?jl=1008853734356",Arkansas,"Job Type Full Time Contact Name Stacey Cardin Contact Email Stacey.Cardin@arcourts.gov The Administrative Office of the Courts (AOC) is an agency within the judicial branch of government that works to support the state courts on behalf of the Arkansas Supreme Court. The Court Information Systems Division (CIS) is responsible for providing technological support to the state’s courts, making court information available to the public, and developing and implementing online, court-related services. CIS is a team-based organization using the Disciplined Agile framework. You may view our Statement of Core Values at https://www.arcourts.gov/modernization/statement-core-values.  Bachelor of Science degree in Computer Science or a related field  This position is eligible for most state benefits including paid holidays, annual and sick leave, health insurance and retirement.  Applicants should send a cover letter and resume by mail or email to:  Administrative Office of the Courts, Attn: Stacey Cardin, 625 Marshall St. Little Rock, AR 72201 or Stacey.Cardin@arcourts.gov  This position is open until filled.  The State of Arkansas is committed to providing equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, pregnancy, age, disability, citizenship, national origin, genetic information, military or veteran status, or any other status or characteristic protected by law.Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-iii-sam-s-club-sam-s-club-JV_KO0,32_KE33,43.htm?jl=1008931874422",Arkansas,"Position Summary...  What you'll do...  About Team:  Sam's Club is our membership warehouse club, a business model that provides our members with high-quality products at prices that are unrivaled by traditional retail. Sam's Club provides a carefully curated assortment of items, as well as developing and leading technologies and services such as Scan & Go, Club Pickup, and home delivery service in select markets. Sam's Club also provides travel, auto purchasing, pharmacy, optical, hearing aid centers, tire and battery centers, and a portfolio of business operations support services.  What you'll do:  Design and develop data ingestion processes to acquire data from diverse sources, such as databases, API's, and streaming events. Create and maintain ETL workflows to clean, transform and enrich incoming data. Collaborate with cross-functional teams to understand data requirements and ensure data quality and reliability. Implement data validation and error handling mechanism to maintain data integrity Monitoring and troubleshooting data pipelines to ensure data is processed efficiently and on time Responsible for collecting , processing and storing data from various Sam's Supply Chain systems into a centralized cloud data platform. Create and maintain mechanisms to gather data from diverse sources including databases, log files, and streaming platforms. Build data ingestion pipelines that can sclae and handle large volumes of data Working closely with different stakeholders ( data analyst, product and business users. Identify opportunities for optimization and implementing improvements to enhance the efficiency and reliability of data ingestion processes.  What you'll bring:  Programming Languages: Proficiency in programming languages such as Python, Java, Linux , Shell Data Processing Frameworks:Familiarity with data processing frameworks like Apache Spark, Apache Kafka streams for efficient data transformation and manipulation Cloud Services: Familiarity with cloud platforms like Azure or Google Cloud. Containerization: Understanding of containerization tools like Docker and orchestration with Kubernetes. Problem Solving : Strong analytical and problem-solving skills to troubleshoot and optimize data pipelines Team Collaboration: Effective Communication and teamwork to collaborate with data users and stakeholders  About Walmart Global Tech Imagine working in an environment where one line of code can make life easier for hundreds of millions of people. That's what we do at Walmart Global Tech. We're a team of software engineers, data scientists, cybersecurity expert's and service professionals within the world's leading retailer who make an epic impact and are at the forefront of the next retail disruption. People are why we innovate, and people power our innovations. We are people-led and tech-empowered. We train our team in the skillsets of the future and bring in experts like you to help us grow. We have roles for those chasing their first opportunity as well as those looking for the opportunity that will define their career. Here, you can kickstart a great career in tech, gain new skills and experience for virtually every industry, or leverage your expertise to innovate at scale, impact millions and reimagine the future of retail.  Flexible, hybrid work: We use a hybrid way of working that is primarily in office coupled with virtual when not onsite. Our campuses serve as a hub to enhance collaboration, bring us together for purpose and deliver on business needs. This approach helps us make quicker decisions, remove location barriers across our global team and be more flexible in our personal lives.  Benefits: Benefits: Beyond our great compensation package, you can receive incentive awards for your performance. Other great perks include 401(k) match, stock purchase plan, paid maternity and parental leave, PTO, multiple health plans, and much more.  Equal Opportunity Employer: Walmart, Inc. is an Equal Opportunity Employer - By Choice. We believe we are best equipped to help our associates, customers and the communities we serve live better when we really know them. That means understanding, respecting and valuing diversity- unique styles, experiences, identities, ideas and opinions - while being inclusive of all people.  The above information has been designed to indicate the general nature and level of work performed in the role. It is not designed to contain or be interpreted as a comprehensive inventory of all responsibilities and qualifications required of employees assigned to this job. The full Job Description can be made available as part of the hiring process.  Minimum Qualifications...   Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications.  Option 1: Bachelor's degree in computer science, computer engineering, computer information systems, software engineering, or related area and 2 years' experience in software engineering or related area.Option 2: 4 years' experience in software engineering or related area.  Preferred Qualifications...   Outlined below are the optional preferred qualifications for this position. If none are listed, there are no preferred qualifications.  Customer Service  Masters: Computer Science  Primary Location...  2101 SE SIMPLE SAVINGS DR, BENTONVILLE, AR 72712-4304, United States of AmericaShow more Report"
"https://www.glassdoor.com/job-listing/data-engineer-with-scala-apolis-JV_KO0,24_KE25,31.htm?jl=1008924591714",Arkansas,"Data EngineerBentonville, ARContractSkill set : Scala, Python , SQL , Airflow, Shell, Git and JIRA – All the skillset is must.Flask/Django, Webservices, Java – good to have.Job Type: ContractSalary: $60.00 - $65.00 per hourExperience:SCALA: 4 years (Required)SQL: 1 year (Preferred)Data warehouse: 1 year (Required)GIT: 1 year (Required)Work Location: In personShow more Report"
